Network | Station | Location | Channel | Latitude | Longitude | Elevation | Depth | Azimuth | Dip | SensorDescription | Scale | ScaleFreq | ScaleUnits | SampleRate | StartTime | EndTime
AU|BLDU||BHE|-30.614700|116.709099|280|0|90|0|Guralp CMG3T_100sec/GDAS|1.21234995E9|0.2|M/S|20|2003-06-20T00:00:00|2008-04-27T23:59:59
AU|BLDU||BHE|-30.614700|116.709099|280|0|90|0|Guralp CMG3T_100sec/Quanterra 330HR Linear Phase B|3.52046003E9|0.2|M/S|40|2008-05-12T00:00:00|2009-05-31T23:59:59
AU|BLDU||BHE|-30.614700|116.709099|280|0|90|0|Guralp CMG3T_100sec/Quanterra 330HR Linear Phase B|3.52046003E9|0.2|M/S|40|2009-06-01T00:00:00|2599-12-31T23:59:59
AU|BLDU||BHN|-30.614700|116.709099|280|0|0|0|Guralp CMG3T_100sec/GDAS|7.9551504E7|0.2|M/S|20|2003-05-27T00:00:00|2003-06-19T23:59:59
AU|BLDU||BHN|-30.614700|116.709099|280|0|0|0|Guralp CMG3T_100sec/GDAS|1.21234995E9|0.2|M/S|20|2003-06-20T00:00:00|2008-04-27T23:59:59
AU|BLDU||BHN|-30.614700|116.709099|280|0|0|0|Guralp CMG3T_100sec/Quanterra 330HR Linear Phase B|3.40268006E9|0.2|M/S|40|2008-05-12T00:00:00|2009-05-31T23:59:59
AU|BLDU||BHN|-30.614700|116.709099|280|0|0|0|Guralp CMG3T_100sec/Quanterra 330HR Linear Phase B|3.40268006E9|0.2|M/S|40|2009-06-01T00:00:00|2599-12-31T23:59:59
AU|BLDU||BHZ|-30.614700|116.709099|280|0|0|-90|Guralp CMG3T_100sec/GDAS|7.9551504E7|0.2|M/S|20|2003-05-27T00:00:00|2003-06-19T23:59:59
AU|BLDU||BHZ|-30.614700|116.709099|280|0|0|-90|Guralp CMG3T_100sec/GDAS|1.21234995E9|0.2|M/S|20|2003-06-20T00:00:00|2008-04-27T23:59:59
AU|BLDU||BHZ|-30.614700|116.709099|280|0|0|-90|Guralp CMG3T_100sec/Quanterra 330HR Linear Phase B|3.40980992E9|0.2|M/S|40|2008-05-12T00:00:00|2009-05-31T23:59:59
AU|BLDU||BHZ|-30.614700|116.709099|280|0|0|-90|Guralp CMG3T_100sec/Quanterra 330HR Linear Phase B|3.40980992E9|0.2|M/S|40|2009-06-01T00:00:00|2599-12-31T23:59:59
AU|BLDU||LCE|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BLDU||LCQ|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BLDU||VCO|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BLDU||VEA|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BLDU||VEC|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BLDU||VEP|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BLDU||VKI|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BLDU||VMU|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BLDU||VMV|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BLDU||VMW|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BLDU||VPB|-30.614700|116.709099|280|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2008-05-12T00:00:00|2599-12-31T23:59:59
AU|BN1H||BNE|-27.430599|153.024002|710|0|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H||BNN|-27.430599|153.024002|710|0|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H||BNZ|-27.430599|153.024002|710|0|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H||HNE|-27.430599|153.024002|710|0|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H||HNN|-27.430599|153.024002|710|0|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H||HNZ|-27.430599|153.024002|710|0|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H||LOG|-27.430599|153.024002|710|0|0|0|Reftek 130 Datalogger||||0|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H||SHE|-27.430599|153.024002|710|0|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H||SHN|-27.430599|153.024002|710|0|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H||SHZ|-27.430599|153.024002|710|0|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H|00|BNE|-27.430599|153.024002|710|0|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H|00|BNN|-27.430599|153.024002|710|0|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H|00|BNZ|-27.430599|153.024002|710|0|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H|00|HNE|-27.430599|153.024002|710|0|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H|00|HNN|-27.430599|153.024002|710|0|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H|00|HNZ|-27.430599|153.024002|710|0|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H|00|SHE|-27.430599|153.024002|710|0|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H|00|SHN|-27.430599|153.024002|710|0|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN1H|00|SHZ|-27.430599|153.024002|710|0|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2012-05-01T00:00:00|2599-12-31T23:59:59
AU|BN2S||LOG|-27.329300|153.047699|8|0|0|0|Reftek 130 Datalogger||||0|2009-01-01T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|BNE|-27.329300|153.047699|8|1.5|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|BNE|-27.329300|153.047699|8|0|90|0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|178467.0|0.1|M/S**2|40|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|BNN|-27.329300|153.047699|8|1.5|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|BNN|-27.329300|153.047699|8|0|0|0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|178467.0|0.1|M/S**2|40|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|BNZ|-27.329300|153.047699|8|1.5|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|BNZ|-27.329300|153.047699|8|0|0|-90|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|178467.0|0.1|M/S**2|40|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|EHE|-27.329300|153.047699|8|0|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|EHE|-27.329300|153.047699|8|0|90|0|LE-3D Lite/Centaur Standard 47k|4.00347008E8|6|M/S|200|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|EHN|-27.329300|153.047699|8|0|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|EHN|-27.329300|153.047699|8|0|0|0|LE-3D Lite/Centaur Standard 47k|4.00347008E8|6|M/S|200|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|EHZ|-27.329300|153.047699|8|0|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|EHZ|-27.329300|153.047699|8|0|0|-90|LE-3D Lite/Centaur Standard 47k|4.00347008E8|6|M/S|200|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|HHE|-27.329300|153.047699|8|0|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2009-01-01T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|HHN|-27.329300|153.047699|8|0|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2009-01-01T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|HHZ|-27.329300|153.047699|8|0|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2009-01-01T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|HNE|-27.329300|153.047699|8|1.5|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|HNE|-27.329300|153.047699|8|0|90|0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|178467.0|0.4|M/S**2|200|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|HNN|-27.329300|153.047699|8|1.5|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|HNN|-27.329300|153.047699|8|0|0|0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|178467.0|0.4|M/S**2|200|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|HNZ|-27.329300|153.047699|8|1.5|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|HNZ|-27.329300|153.047699|8|0|0|-90|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|178467.0|0.4|M/S**2|200|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|SHE|-27.329300|153.047699|8|1.5|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|SHE|-27.329300|153.047699|8|0|90|0|LE-3D Lite/Centaur Standard 47k|3.9956E8|3|M/S|40|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|SHN|-27.329300|153.047699|8|1.5|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|SHN|-27.329300|153.047699|8|0|0|0|LE-3D Lite/Centaur Standard 47k|3.9956E8|3|M/S|40|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BN2S|00|SHZ|-27.329300|153.047699|8|1.5|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2009-01-01T00:00:00|2018-09-05T23:59:59
AU|BN2S|00|SHZ|-27.329300|153.047699|8|0|0|-90|LE-3D Lite/Centaur Standard 47k|3.9956E8|3|M/S|40|2018-09-06T00:00:00|2599-12-31T23:59:59
AU|BOXOZ|0K|HHE|-16.054600|136.302094|44|0|90|0|Guralp CMG3T/Dummy Datalogger used in ignorance|3.6602199E9|0.8|M/S|200|2018-07-19T00:00:00|2599-12-31T23:59:59
AU|BOXOZ|0K|HHN|-16.054600|136.302094|44|0|0|0|Guralp CMG3T/Dummy Datalogger used in ignorance|3.66511002E9|0.8|M/S|200|2018-07-19T00:00:00|2599-12-31T23:59:59
AU|BOXOZ|0K|HHZ|-16.054600|136.302094|44|0|0|-90|Guralp CMG3T/Dummy Datalogger used in ignorance|3.64064998E9|0.8|M/S|200|2018-07-19T00:00:00|2599-12-31T23:59:59
AU|BRAT||LOG|-37.548901|143.932999|503|0|0|0|Reftek 130 Datalogger||||0|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|BNE|-37.548901|143.932999|503|0|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|BNN|-37.548901|143.932999|503|0|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|BNZ|-37.548901|143.932999|503|0|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|HHE|-37.548901|143.932999|503|0|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|HHN|-37.548901|143.932999|503|0|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|HHZ|-37.548901|143.932999|503|0|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.51418E8|5|M/S|200|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|HNE|-37.548901|143.932999|503|0|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|HNN|-37.548901|143.932999|503|0|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|HNZ|-37.548901|143.932999|503|0|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|SHE|-37.548901|143.932999|503|0|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|SHN|-37.548901|143.932999|503|0|0|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BRAT|00|SHZ|-37.548901|143.932999|503|0|0|-90|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2013-03-22T00:00:00|2599-12-31T23:59:59
AU|BW1H||LOG|-20.004499|148.236099|63|0|0|0|Reftek 130 Datalogger||||0|2012-08-01T00:00:00|2599-12-31T23:59:59
AU|BW1H|00|BNZ|-20.004499|148.236099|63|0|0|-90|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.01|M/S**2|20|2012-08-01T00:00:00|2599-12-31T23:59:59
AU|BW1H|00|SHZ|-20.004499|148.236099|63|0|0|-90|LE-3D Lite/Reftek 130 Datalogger|2.46816992E8|2|M/S|20|2012-08-01T00:00:00|2599-12-31T23:59:59
AU|BW2S||LOG|-19.998400|148.223206|7|0|0|0|Reftek 130 Datalogger||||0|2012-08-02T00:00:00|2599-12-31T23:59:59
AU|BW2S|00|BNZ|-19.998400|148.223206|7|0|0|-90|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.01|M/S**2|20|2012-08-02T00:00:00|2599-12-31T23:59:59
AU|BW2S|00|SHZ|-19.998400|148.223206|7|0|0|-90|LE-3D Lite/Reftek 130 Datalogger|2.46816992E8|2|M/S|20|2012-08-02T00:00:00|2599-12-31T23:59:59
AU|CARL|00|BNZ|-31.983500|115.926697|2|2|0|-90|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/R|154016.0|0.01|M/S**2|20|2009-08-02T00:00:00|2599-12-31T23:59:59
AU|CARL|00|SHZ|-31.983500|115.926697|2|2|0|-90|LE-3D Lite/Reftek 130 Datalogger|2.46816992E8|2|M/S|20|2009-08-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|BNE|-33.557899|150.917892|9|0|90|0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|244732.0|0.1|M/S**2|50|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|BNN|-33.557899|150.917892|9|0|0|0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|244732.0|0.1|M/S**2|50|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|BNZ|-33.557899|150.917892|9|0|0|-90|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|244732.0|0.1|M/S**2|50|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|HHE|-33.557899|150.917892|9|0|90|0|LE-3D Lite/Centaur Standard 47k|4.00347008E8|6|M/S|200|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|HHN|-33.557899|150.917892|9|0|0|0|LE-3D Lite/Centaur Standard 47k|4.00347008E8|6|M/S|200|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|HHZ|-33.557899|150.917892|9|0|0|-90|LE-3D Lite/Centaur Standard 47k|4.00347008E8|6|M/S|200|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|HNE|-33.557899|150.917892|9|0|90|0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|244732.0|0.4|M/S**2|200|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|HNN|-33.557899|150.917892|9|0|0|0|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|244732.0|0.4|M/S**2|200|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|HNZ|-33.557899|150.917892|9|0|0|-90|Refraction Tech. 131A 400 Hz 3.5g 2.4 Volt per g/C|244732.0|0.4|M/S**2|200|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|SHE|-33.557899|150.917892|9|0|90|0|LE-3D Lite/Centaur Standard 47k|3.9956E8|3|M/S|50|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|SHN|-33.557899|150.917892|9|0|0|0|LE-3D Lite/Centaur Standard 47k|3.9956E8|3|M/S|50|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CATI|00|SHZ|-33.557899|150.917892|9|0|0|-90|LE-3D Lite/Centaur Standard 47k|3.9956E8|3|M/S|50|2017-02-02T00:00:00|2599-12-31T23:59:59
AU|CMSA||AX0|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|3.2875|0|A|1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||BHE|-31.537500|145.691605|220|3|90|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||BHN|-31.537500|145.691605|220|3|0|0|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||BHZ|-31.537500|145.691605|220|3|0|-90|Streckeisen STS-2/Quanterra 330HR Linear Phase Bel|2.50657997E9|5|M/S|40|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||LCE|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000000.0|0|S|1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||LCQ|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|PERCENT|1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||SHE|-31.537500|145.691605|220|0|90|0|Guralp CMG40T_1to100/BlueBoxII|4.78214E7|3|M/S|20|2001-06-26T00:00:00|2005-08-09T23:59:59
AU|CMSA||SHE|-31.537500|145.691605|220|0|90|0|Guralp CMG40T_1to100/GDAS|6.4146899E8|4|M/S|20|2005-08-10T00:00:00|2006-09-11T23:59:59
AU|CMSA||SHE|-31.537500|145.691605|220|0|90|0|Guralp CMG40T_1to100/GDAS|6.4146899E8|4|M/S|20|2006-09-12T00:00:00|2008-01-22T23:59:59
AU|CMSA||SHN|-31.537500|145.691605|220|0|0|0|Guralp CMG40T_1to100/BlueBoxII|4.78214E7|3|M/S|20|2001-06-26T00:00:00|2005-08-09T23:59:59
AU|CMSA||SHN|-31.537500|145.691605|220|0|0|0|Guralp CMG40T_1to100/GDAS|6.4146899E8|4|M/S|20|2005-08-10T00:00:00|2006-09-11T23:59:59
AU|CMSA||SHN|-31.537500|145.691605|220|0|0|0|Guralp CMG40T_1to100/GDAS|6.4146899E8|4|M/S|20|2006-09-12T00:00:00|2008-01-22T23:59:59
AU|CMSA||SHZ|-31.537500|145.691605|220|0|0|-90|Guralp CMG40T_1to100/BlueBoxII|4.78214E7|3|M/S|20|2001-06-26T00:00:00|2005-08-09T23:59:59
AU|CMSA||SHZ|-31.537500|145.691605|220|0|0|-90|Guralp CMG40T_1to100/GDAS|6.4146899E8|4|M/S|20|2005-08-10T00:00:00|2006-09-11T23:59:59
AU|CMSA||SHZ|-31.537500|145.691605|220|0|0|-90|Guralp CMG40T_1to100/GDAS|6.4146899E8|4|M/S|20|2006-09-12T00:00:00|2008-01-22T23:59:59
AU|CMSA||VCO|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||VEA|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||VEC|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1000.0|0|A|0.1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||VEP|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|6.66667|0|V|0.1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||VKI|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|1.0|0|CELSIUS|0.1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||VMU|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||VMV|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||VMW|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|V|0.1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CMSA||VPB|-31.537500|145.691605|220|0|0|0|Quanterra 330HR Linear Phase Below 100 Composite|10.0|0|PERCENT|0.1|2008-01-23T00:00:00|2599-12-31T23:59:59
AU|CN1H||BNE|-16.910999|145.710602|149|1.5|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2012-01-01T00:00:00|2599-12-31T23:59:59
AU|CN1H||BNN|-16.910999|145.710602|149|1.5|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2012-01-01T00:00:00|2599-12-31T23:59:59
AU|CN1H||BNZ|-16.910999|145.710602|149|1.5|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|157376.0|5|M/S**2|20|2012-01-01T00:00:00|2599-12-31T23:59:59
AU|CN1H||HNE|-16.910999|145.710602|149|1.5|90|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2012-01-01T00:00:00|2599-12-31T23:59:59
AU|CN1H||HNN|-16.910999|145.710602|149|1.5|0|0|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2012-01-01T00:00:00|2599-12-31T23:59:59
AU|CN1H||HNZ|-16.910999|145.710602|149|1.5|0|-90|Reftek 131A-02_3 Low Noise Accelerometer 3.5g/Reft|1.57376E7|50|M/S**2|200|2012-01-01T00:00:00|2599-12-31T23:59:59
AU|CN1H||LOG|-16.910999|145.710602|149|0|0|0|Reftek 130 Datalogger||||0|2012-01-01T00:00:00|2599-12-31T23:59:59
AU|CN1H||SHE|-16.910999|145.710602|149|1.5|90|0|Lennartz LE-3Dlite MkII/Reftek 130 Datalogger|2.43342E8|2|M/S|20|2012-01-01T00:00:00|2599-12-31T23:59:59
